timestamp,GC=F,GLD,consensus_price
2026-07-21 00:58:00-04:00,4053.699951171875,367.5899963378906,4035.1948506259405
2026-07-21 00:59:00-04:00,4054.300048828125,367.5899963378906,4035.4948994540655
2026-07-21 01:00:00-04:00,4054.39990234375,367.5899963378906,4035.544826211878
2026-07-21 01:01:00-04:00,4053.39990234375,367.5899963378906,4035.044826211878
2026-07-21 01:02:00-04:00,4053.5,367.5899963378906,4035.094875040003
2026-07-21 01:03:00-04:00,4053.300048828125,367.5899963378906,4034.9948994540655
2026-07-21 01:04:00-04:00,4053.300048828125,367.5899963378906,4034.9948994540655
2026-07-21 01:05:00-04:00,4052.699951171875,367.5899963378906,4034.6948506259405
2026-07-21 01:06:00-04:00,4051.800048828125,367.5899963378906,4034.2448994540655
2026-07-21 01:07:00-04:00,4053.89990234375,367.5899963378906,4035.294826211878
2026-07-21 01:08:00-04:00,4053.5,367.5899963378906,4035.094875040003
2026-07-21 01:09:00-04:00,4055.0,367.5899963378906,4035.844875040003
2026-07-21 01:10:00-04:00,4054.300048828125,367.5899963378906,4035.4948994540655
2026-07-21 01:11:00-04:00,4053.10009765625,367.5899963378906,4034.894923868128
2026-07-21 01:12:00-04:00,4054.60009765625,367.5899963378906,4035.644923868128
2026-07-21 01:13:00-04:00,4056.10009765625,367.5899963378906,4036.394923868128
2026-07-21 01:14:00-04:00,4056.300048828125,367.5899963378906,4036.4948994540655
2026-07-21 01:15:00-04:00,4055.800048828125,367.5899963378906,4036.2448994540655
2026-07-21 01:16:00-04:00,4054.39990234375,367.5899963378906,4035.544826211878
2026-07-21 01:17:00-04:00,4054.60009765625,367.5899963378906,4035.644923868128
2026-07-21 01:18:00-04:00,4055.10009765625,367.5899963378906,4035.894923868128
2026-07-21 01:19:00-04:00,4055.5,367.5899963378906,4036.094875040003
2026-07-21 01:20:00-04:00,4053.199951171875,367.5899963378906,4034.9448506259405
2026-07-21 01:21:00-04:00,4054.10009765625,367.5899963378906,4035.394923868128
2026-07-21 01:22:00-04:00,4054.0,367.5899963378906,4035.344875040003
2026-07-21 01:23:00-04:00,4053.89990234375,367.5899963378906,4035.294826211878
2026-07-21 01:24:00-04:00,4056.0,367.5899963378906,4036.344875040003
2026-07-21 01:25:00-04:00,4059.699951171875,367.5899963378906,4038.1948506259405
2026-07-21 01:26:00-04:00,4060.0,367.5899963378906,4038.344875040003
2026-07-21 01:27:00-04:00,4058.800048828125,367.5899963378906,4037.7448994540655
2026-07-21 01:28:00-04:00,4058.699951171875,367.5899963378906,4037.6948506259405
2026-07-21 01:29:00-04:00,4058.89990234375,367.5899963378906,4037.794826211878
2026-07-21 01:30:00-04:00,4062.10009765625,367.5899963378906,4039.394923868128
2026-07-21 01:31:00-04:00,4061.800048828125,367.5899963378906,4039.2448994540655
2026-07-21 01:32:00-04:00,4062.199951171875,367.5899963378906,4039.4448506259405
2026-07-21 01:33:00-04:00,4063.89990234375,367.5899963378906,4040.294826211878
2026-07-21 01:34:00-04:00,4064.60009765625,367.5899963378906,4040.644923868128
2026-07-21 01:35:00-04:00,4065.5,367.5899963378906,4041.094875040003
2026-07-21 01:36:00-04:00,4066.5,367.5899963378906,4041.594875040003
2026-07-21 01:37:00-04:00,4063.800048828125,367.5899963378906,4040.2448994540655
2026-07-21 01:38:00-04:00,4064.199951171875,367.5899963378906,4040.4448506259405
2026-07-21 01:39:00-04:00,4066.0,367.5899963378906,4041.344875040003
2026-07-21 01:40:00-04:00,4069.0,367.5899963378906,4042.844875040003
2026-07-21 01:41:00-04:00,4069.199951171875,367.5899963378906,4042.9448506259405
2026-07-21 01:42:00-04:00,4069.199951171875,367.5899963378906,4042.9448506259405
2026-07-21 01:43:00-04:00,4070.39990234375,367.5899963378906,4043.544826211878
2026-07-21 01:44:00-04:00,4070.89990234375,367.5899963378906,4043.794826211878
2026-07-21 01:45:00-04:00,4069.60009765625,367.5899963378906,4043.144923868128
2026-07-21 01:46:00-04:00,4072.199951171875,367.5899963378906,4044.4448506259405
2026-07-21 01:47:00-04:00,4071.10009765625,367.5899963378906,4043.894923868128
2026-07-21 01:48:00-04:00,4071.5,367.5899963378906,4044.094875040003
2026-07-21 01:49:00-04:00,4070.89990234375,367.5899963378906,4043.794826211878
2026-07-21 01:50:00-04:00,4070.300048828125,367.5899963378906,4043.4948994540655
2026-07-21 01:51:00-04:00,4068.199951171875,367.5899963378906,4042.4448506259405
2026-07-21 01:52:00-04:00,4068.10009765625,367.5899963378906,4042.394923868128
2026-07-21 01:53:00-04:00,4068.300048828125,367.5899963378906,4042.4948994540655
2026-07-21 01:54:00-04:00,4067.699951171875,367.5899963378906,4042.1948506259405
2026-07-21 01:55:00-04:00,4068.800048828125,367.5899963378906,4042.7448994540655
2026-07-21 01:56:00-04:00,4068.10009765625,367.5899963378906,4042.394923868128
2026-07-21 01:57:00-04:00,4067.300048828125,367.5899963378906,4041.9948994540655
2026-07-21 01:58:00-04:00,4066.5,367.5899963378906,4041.594875040003
2026-07-21 01:59:00-04:00,4066.0,367.5899963378906,4041.344875040003
2026-07-21 02:00:00-04:00,4068.800048828125,367.5899963378906,4042.7448994540655
2026-07-21 02:01:00-04:00,4068.60009765625,367.5899963378906,4042.644923868128
2026-07-21 02:02:00-04:00,4069.5,367.5899963378906,4043.094875040003
2026-07-21 02:03:00-04:00,4071.0,367.5899963378906,4043.844875040003
2026-07-21 02:04:00-04:00,4069.5,367.5899963378906,4043.094875040003
2026-07-21 02:05:00-04:00,4069.60009765625,367.5899963378906,4043.144923868128
2026-07-21 02:06:00-04:00,4068.800048828125,367.5899963378906,4042.7448994540655
2026-07-21 02:07:00-04:00,4068.5,367.5899963378906,4042.594875040003
2026-07-21 02:08:00-04:00,4070.300048828125,367.5899963378906,4043.4948994540655
2026-07-21 02:09:00-04:00,4072.0,367.5899963378906,4044.344875040003
2026-07-21 02:10:00-04:00,4072.300048828125,367.5899963378906,4044.4948994540655
2026-07-21 02:11:00-04:00,4074.300048828125,367.5899963378906,4045.4948994540655
2026-07-21 02:12:00-04:00,4074.300048828125,367.5899963378906,4045.4948994540655
2026-07-21 02:13:00-04:00,4075.10009765625,367.5899963378906,4045.894923868128
2026-07-21 02:14:00-04:00,4075.699951171875,367.5899963378906,4046.1948506259405
2026-07-21 02:15:00-04:00,4075.199951171875,367.5899963378906,4045.9448506259405
2026-07-21 02:16:00-04:00,4075.300048828125,367.5899963378906,4045.9948994540655
2026-07-21 02:17:00-04:00,4074.699951171875,367.5899963378906,4045.6948506259405
2026-07-21 02:18:00-04:00,4075.0,367.5899963378906,4045.844875040003
2026-07-21 02:19:00-04:00,4076.0,367.5899963378906,4046.344875040003
2026-07-21 02:20:00-04:00,4074.300048828125,367.5899963378906,4045.4948994540655
2026-07-21 02:21:00-04:00,4075.60009765625,367.5899963378906,4046.144923868128
2026-07-21 02:22:00-04:00,4077.0,367.5899963378906,4046.844875040003
2026-07-21 02:23:00-04:00,4077.800048828125,367.5899963378906,4047.2448994540655
2026-07-21 02:24:00-04:00,4077.699951171875,367.5899963378906,4047.1948506259405
2026-07-21 02:25:00-04:00,4077.10009765625,367.5899963378906,4046.894923868128
2026-07-21 02:26:00-04:00,4076.39990234375,367.5899963378906,4046.544826211878
2026-07-21 02:27:00-04:00,4076.300048828125,367.5899963378906,4046.4948994540655
2026-07-21 02:28:00-04:00,4076.0,367.5899963378906,4046.344875040003
2026-07-21 02:29:00-04:00,4076.89990234375,367.5899963378906,4046.794826211878
2026-07-21 02:30:00-04:00,4077.0,367.5899963378906,4046.844875040003
2026-07-21 02:31:00-04:00,4076.699951171875,367.5899963378906,4046.6948506259405
2026-07-21 02:32:00-04:00,4078.10009765625,367.5899963378906,4047.394923868128
2026-07-21 02:33:00-04:00,4077.0,367.5899963378906,4046.844875040003
2026-07-21 02:34:00-04:00,4077.0,367.5899963378906,4046.844875040003
2026-07-21 02:35:00-04:00,4077.800048828125,367.5899963378906,4047.2448994540655
2026-07-21 02:36:00-04:00,4078.39990234375,367.5899963378906,4047.544826211878
2026-07-21 02:37:00-04:00,4078.699951171875,367.5899963378906,4047.6948506259405
2026-07-21 02:38:00-04:00,4078.60009765625,367.5899963378906,4047.644923868128
2026-07-21 02:39:00-04:00,4079.0,367.5899963378906,4047.844875040003
2026-07-21 02:40:00-04:00,4078.60009765625,367.5899963378906,4047.644923868128
2026-07-21 02:41:00-04:00,4083.300048828125,367.5899963378906,4049.9948994540655
2026-07-21 02:42:00-04:00,4082.5,367.5899963378906,4049.594875040003
2026-07-21 02:43:00-04:00,4082.5,367.5899963378906,4049.594875040003
2026-07-21 02:44:00-04:00,4081.60009765625,367.5899963378906,4049.144923868128
2026-07-21 02:45:00-04:00,4083.5,367.5899963378906,4050.094875040003
2026-07-21 02:46:00-04:00,4083.699951171875,367.5899963378906,4050.1948506259405
2026-07-21 02:47:00-04:00,4083.800048828125,367.5899963378906,4050.2448994540655
2026-07-21 02:48:00-04:00,4087.0,367.5899963378906,4051.844875040003
2026-07-21 02:49:00-04:00,4087.39990234375,367.5899963378906,4052.044826211878
2026-07-21 02:50:00-04:00,4084.199951171875,367.5899963378906,4050.4448506259405
2026-07-21 02:51:00-04:00,4083.800048828125,367.5899963378906,4050.2448994540655
2026-07-21 02:52:00-04:00,4085.199951171875,367.5899963378906,4050.9448506259405
2026-07-21 02:53:00-04:00,4084.300048828125,367.5899963378906,4050.4948994540655
2026-07-21 02:54:00-04:00,4084.39990234375,367.5899963378906,4050.544826211878
2026-07-21 02:55:00-04:00,4084.10009765625,367.5899963378906,4050.394923868128
2026-07-21 02:56:00-04:00,4084.699951171875,367.5899963378906,4050.6948506259405
2026-07-21 02:57:00-04:00,4083.5,367.5899963378906,4050.094875040003
2026-07-21 02:58:00-04:00,4083.5,367.5899963378906,4050.094875040003
2026-07-21 02:59:00-04:00,4083.0,367.5899963378906,4049.844875040003
2026-07-21 03:00:00-04:00,4082.199951171875,367.5899963378906,4049.4448506259405
2026-07-21 03:01:00-04:00,4082.800048828125,367.5899963378906,4049.7448994540655
2026-07-21 03:02:00-04:00,4082.89990234375,367.5899963378906,4049.794826211878
2026-07-21 03:03:00-04:00,4082.5,367.5899963378906,4049.594875040003
2026-07-21 03:04:00-04:00,4082.10009765625,367.5899963378906,4049.394923868128
2026-07-21 03:05:00-04:00,4080.800048828125,367.5899963378906,4048.7448994540655
2026-07-21 03:06:00-04:00,4081.60009765625,367.5899963378906,4049.144923868128
2026-07-21 03:07:00-04:00,4081.39990234375,367.5899963378906,4049.044826211878
2026-07-21 03:08:00-04:00,4081.0,367.5899963378906,4048.844875040003
2026-07-21 03:09:00-04:00,4079.199951171875,367.5899963378906,4047.9448506259405
2026-07-21 03:10:00-04:00,4078.89990234375,367.5899963378906,4047.794826211878
2026-07-21 03:11:00-04:00,4077.5,367.5899963378906,4047.094875040003
2026-07-21 03:12:00-04:00,4076.5,367.5899963378906,4046.594875040003
2026-07-21 03:13:00-04:00,4076.800048828125,367.5899963378906,4046.7448994540655
2026-07-21 03:14:00-04:00,4076.39990234375,367.5899963378906,4046.544826211878
2026-07-21 03:15:00-04:00,4075.60009765625,367.5899963378906,4046.144923868128
2026-07-21 03:16:00-04:00,4076.699951171875,367.5899963378906,4046.6948506259405
2026-07-21 03:17:00-04:00,4076.39990234375,367.5899963378906,4046.544826211878
2026-07-21 03:18:00-04:00,4076.699951171875,367.5899963378906,4046.6948506259405
2026-07-21 03:19:00-04:00,4078.0,367.5899963378906,4047.344875040003
2026-07-21 03:20:00-04:00,4076.0,367.5899963378906,4046.344875040003
2026-07-21 03:21:00-04:00,4075.699951171875,367.5899963378906,4046.1948506259405
2026-07-21 03:22:00-04:00,4076.39990234375,367.5899963378906,4046.544826211878
2026-07-21 03:23:00-04:00,4075.800048828125,367.5899963378906,4046.2448994540655
2026-07-21 03:24:00-04:00,4075.300048828125,367.5899963378906,4045.9948994540655
2026-07-21 03:25:00-04:00,4074.5,367.5899963378906,4045.594875040003
2026-07-21 03:26:00-04:00,4074.0,367.5899963378906,4045.344875040003
2026-07-21 03:27:00-04:00,4072.89990234375,367.5899963378906,4044.794826211878
2026-07-21 03:28:00-04:00,4074.699951171875,367.5899963378906,4045.6948506259405
2026-07-21 03:29:00-04:00,4074.10009765625,367.5899963378906,4045.394923868128
2026-07-21 03:30:00-04:00,4072.60009765625,367.5899963378906,4044.644923868128
2026-07-21 03:31:00-04:00,4072.199951171875,367.5899963378906,4044.4448506259405
2026-07-21 03:32:00-04:00,4075.0,367.5899963378906,4045.844875040003
2026-07-21 03:33:00-04:00,4076.5,367.5899963378906,4046.594875040003
2026-07-21 03:34:00-04:00,4077.699951171875,367.5899963378906,4047.1948506259405
2026-07-21 03:35:00-04:00,4079.0,367.5899963378906,4047.844875040003
2026-07-21 03:36:00-04:00,4078.699951171875,367.5899963378906,4047.6948506259405
2026-07-21 03:37:00-04:00,4077.39990234375,367.5899963378906,4047.044826211878
2026-07-21 03:38:00-04:00,4078.300048828125,367.5899963378906,4047.4948994540655
2026-07-21 03:39:00-04:00,4077.5,367.5899963378906,4047.094875040003
2026-07-21 03:40:00-04:00,4077.699951171875,367.5899963378906,4047.1948506259405
2026-07-21 03:41:00-04:00,4078.39990234375,367.5899963378906,4047.544826211878
2026-07-21 03:42:00-04:00,4077.300048828125,367.5899963378906,4046.9948994540655
2026-07-21 03:43:00-04:00,4076.800048828125,367.5899963378906,4046.7448994540655
2026-07-21 03:44:00-04:00,4075.800048828125,367.5899963378906,4046.2448994540655
2026-07-21 03:45:00-04:00,4076.0,367.5899963378906,4046.344875040003
2026-07-21 03:46:00-04:00,4075.199951171875,367.5899963378906,4045.9448506259405
2026-07-21 03:47:00-04:00,4075.800048828125,367.5899963378906,4046.2448994540655
2026-07-21 03:48:00-04:00,4076.39990234375,367.5899963378906,4046.544826211878
2026-07-21 03:49:00-04:00,4075.89990234375,367.5899963378906,4046.294826211878
2026-07-21 03:50:00-04:00,4076.0,367.5899963378906,4046.344875040003
2026-07-21 03:51:00-04:00,4076.0,367.5899963378906,4046.344875040003
2026-07-21 03:52:00-04:00,4075.800048828125,367.5899963378906,4046.2448994540655
2026-07-21 03:53:00-04:00,4075.0,367.5899963378906,4045.844875040003
2026-07-21 03:54:00-04:00,4075.0,367.5899963378906,4045.844875040003
2026-07-21 03:55:00-04:00,4075.199951171875,367.5899963378906,4045.9448506259405
2026-07-21 03:56:00-04:00,4075.60009765625,367.5899963378906,4046.144923868128
2026-07-21 03:57:00-04:00,4074.800048828125,367.5899963378906,4045.7448994540655
2026-07-21 03:58:00-04:00,4075.0,367.5899963378906,4045.844875040003
2026-07-21 03:59:00-04:00,4075.699951171875,367.5899963378906,4046.1948506259405
2026-07-21 04:00:00-04:00,4074.10009765625,367.5899963378906,4045.394923868128
2026-07-21 04:01:00-04:00,4072.800048828125,367.5899963378906,4044.7448994540655
2026-07-21 04:02:00-04:00,4071.800048828125,367.5899963378906,4044.2448994540655
2026-07-21 04:03:00-04:00,4071.199951171875,367.5899963378906,4043.9448506259405
2026-07-21 04:04:00-04:00,4070.60009765625,367.5899963378906,4043.644923868128
2026-07-21 04:05:00-04:00,4072.89990234375,367.5899963378906,4044.794826211878
2026-07-21 04:06:00-04:00,4074.199951171875,367.5899963378906,4045.4448506259405
2026-07-21 04:07:00-04:00,4071.199951171875,367.5899963378906,4043.9448506259405
2026-07-21 04:08:00-04:00,4071.0,367.5899963378906,4043.844875040003
2026-07-21 04:09:00-04:00,4071.39990234375,367.5899963378906,4044.044826211878
2026-07-21 04:10:00-04:00,4071.60009765625,367.5899963378906,4044.144923868128
2026-07-21 04:11:00-04:00,4071.60009765625,367.5899963378906,4044.144923868128
2026-07-21 04:12:00-04:00,4071.5,367.5899963378906,4044.094875040003
2026-07-21 04:13:00-04:00,4072.39990234375,367.5899963378906,4044.544826211878
2026-07-21 04:14:00-04:00,4072.5,367.5899963378906,4044.594875040003
2026-07-21 04:15:00-04:00,4072.5,367.5899963378906,4044.594875040003
2026-07-21 04:16:00-04:00,4072.5,367.5899963378906,4044.594875040003
2026-07-21 04:17:00-04:00,4071.800048828125,367.5899963378906,4044.2448994540655
2026-07-21 04:18:00-04:00,4070.89990234375,367.5899963378906,4043.794826211878
2026-07-21 04:19:00-04:00,4071.5,367.5899963378906,4044.094875040003
2026-07-21 04:20:00-04:00,4069.5,367.5899963378906,4043.094875040003
2026-07-21 04:21:00-04:00,4069.39990234375,367.5899963378906,4043.044826211878
2026-07-21 04:22:00-04:00,4068.800048828125,367.5899963378906,4042.7448994540655
2026-07-21 04:23:00-04:00,4068.5,367.5899963378906,4042.594875040003
2026-07-21 04:24:00-04:00,4068.60009765625,367.5899963378906,4042.644923868128
2026-07-21 04:25:00-04:00,4067.89990234375,367.5899963378906,4042.294826211878
2026-07-21 04:26:00-04:00,4067.89990234375,367.5899963378906,4042.294826211878
2026-07-21 04:27:00-04:00,4069.10009765625,367.5899963378906,4042.894923868128
2026-07-21 04:28:00-04:00,4068.0,367.5899963378906,4042.344875040003
2026-07-21 04:29:00-04:00,4067.89990234375,367.5899963378906,4042.294826211878
2026-07-21 04:30:00-04:00,4067.800048828125,367.5899963378906,4042.2448994540655
2026-07-21 04:31:00-04:00,4068.199951171875,367.5899963378906,4042.4448506259405
2026-07-21 04:32:00-04:00,4069.10009765625,367.5899963378906,4042.894923868128
2026-07-21 04:33:00-04:00,4069.0,367.5899963378906,4042.844875040003
2026-07-21 04:34:00-04:00,4067.199951171875,367.5899963378906,4041.9448506259405
2026-07-21 04:35:00-04:00,4067.10009765625,367.5899963378906,4041.894923868128
2026-07-21 04:36:00-04:00,4065.39990234375,367.5899963378906,4041.044826211878
2026-07-21 04:37:00-04:00,4066.60009765625,367.5899963378906,4041.644923868128
2026-07-21 04:38:00-04:00,4066.699951171875,367.5899963378906,4041.6948506259405
2026-07-21 04:39:00-04:00,4066.800048828125,367.5899963378906,4041.7448994540655
2026-07-21 04:40:00-04:00,4068.0,367.5899963378906,4042.344875040003
2026-07-21 04:41:00-04:00,4068.199951171875,367.5899963378906,4042.4448506259405
2026-07-21 04:42:00-04:00,4066.800048828125,367.5899963378906,4041.7448994540655
2026-07-21 04:43:00-04:00,4067.300048828125,367.5899963378906,4041.9948994540655
2026-07-21 04:44:00-04:00,4066.699951171875,367.5899963378906,4041.6948506259405
2026-07-21 04:45:00-04:00,4065.800048828125,367.5899963378906,4041.2448994540655
2026-07-21 04:46:00-04:00,4065.10009765625,367.5899963378906,4040.894923868128
2026-07-21 04:47:00-04:00,4064.89990234375,367.5899963378906,4040.794826211878
2026-07-21 04:48:00-04:00,4064.300048828125,367.5899963378906,4040.4948994540655
2026-07-21 04:49:00-04:00,4064.39990234375,367.5899963378906,4040.544826211878
2026-07-21 04:50:00-04:00,4064.199951171875,367.5899963378906,4040.4448506259405
2026-07-21 04:51:00-04:00,4065.39990234375,367.5899963378906,4041.044826211878
2026-07-21 04:52:00-04:00,4067.300048828125,367.5899963378906,4041.9948994540655
2026-07-21 04:53:00-04:00,4066.300048828125,367.5899963378906,4041.4948994540655
2026-07-21 04:54:00-04:00,4065.5,367.5899963378906,4041.094875040003
2026-07-21 04:55:00-04:00,4066.39990234375,367.5899963378906,4041.544826211878
2026-07-21 04:56:00-04:00,4066.800048828125,367.5899963378906,4041.7448994540655
2026-07-21 04:57:00-04:00,4066.10009765625,367.5899963378906,4041.394923868128
2026-07-21 04:58:00-04:00,4066.699951171875,367.5899963378906,4041.6948506259405
2026-07-21 04:59:00-04:00,4067.39990234375,367.5899963378906,4042.044826211878
2026-07-21 05:00:00-04:00,4067.699951171875,367.5899963378906,4042.1948506259405
2026-07-21 05:01:00-04:00,4068.39990234375,367.5899963378906,4042.544826211878
2026-07-21 05:02:00-04:00,4069.89990234375,367.5899963378906,4043.294826211878
2026-07-21 05:03:00-04:00,4070.10009765625,367.5899963378906,4043.394923868128
2026-07-21 05:04:00-04:00,4070.699951171875,367.5899963378906,4043.6948506259405
2026-07-21 05:05:00-04:00,4069.699951171875,367.5899963378906,4043.1948506259405
2026-07-21 05:06:00-04:00,4069.0,367.5899963378906,4042.844875040003
2026-07-21 05:07:00-04:00,4068.800048828125,367.5899963378906,4042.7448994540655
2026-07-21 05:08:00-04:00,4071.10009765625,367.5899963378906,4043.894923868128
2026-07-21 05:09:00-04:00,4070.60009765625,367.5899963378906,4043.644923868128
2026-07-21 05:10:00-04:00,4070.10009765625,367.5899963378906,4043.394923868128
2026-07-21 05:11:00-04:00,4069.60009765625,367.5899963378906,4043.144923868128
2026-07-21 05:12:00-04:00,4069.699951171875,367.5899963378906,4043.1948506259405
2026-07-21 05:13:00-04:00,4069.5,367.5899963378906,4043.094875040003
2026-07-21 05:14:00-04:00,4069.699951171875,367.5899963378906,4043.1948506259405
2026-07-21 05:15:00-04:00,4070.699951171875,367.5899963378906,4043.6948506259405
2026-07-21 05:16:00-04:00,4070.60009765625,367.5899963378906,4043.644923868128
2026-07-21 05:17:00-04:00,4070.800048828125,367.5899963378906,4043.7448994540655
2026-07-21 05:18:00-04:00,4070.699951171875,367.5899963378906,4043.6948506259405
2026-07-21 05:19:00-04:00,4071.10009765625,367.5899963378906,4043.894923868128
2026-07-21 05:20:00-04:00,4071.5,367.5899963378906,4044.094875040003
2026-07-21 05:21:00-04:00,4070.89990234375,367.5899963378906,4043.794826211878
2026-07-21 05:22:00-04:00,4072.10009765625,367.5899963378906,4044.394923868128
2026-07-21 05:23:00-04:00,4071.39990234375,367.5899963378906,4044.044826211878
2026-07-21 05:24:00-04:00,4071.39990234375,367.5899963378906,4044.044826211878
2026-07-21 05:25:00-04:00,4072.60009765625,367.5899963378906,4044.644923868128
2026-07-21 05:26:00-04:00,4070.60009765625,367.5899963378906,4043.644923868128
2026-07-21 05:27:00-04:00,4069.5,367.5899963378906,4043.094875040003
2026-07-21 05:28:00-04:00,4067.89990234375,367.5899963378906,4042.294826211878
2026-07-21 05:29:00-04:00,4067.300048828125,367.5899963378906,4041.9948994540655
2026-07-21 05:30:00-04:00,4067.199951171875,367.5899963378906,4041.9448506259405
2026-07-21 05:31:00-04:00,4068.0,367.5899963378906,4042.344875040003
2026-07-21 05:32:00-04:00,4068.10009765625,367.5899963378906,4042.394923868128
2026-07-21 05:33:00-04:00,4069.0,367.5899963378906,4042.844875040003
2026-07-21 05:34:00-04:00,4067.699951171875,367.5899963378906,4042.1948506259405
2026-07-21 05:35:00-04:00,4067.300048828125,367.5899963378906,4041.9948994540655
2026-07-21 05:36:00-04:00,4067.10009765625,367.5899963378906,4041.894923868128
2026-07-21 05:37:00-04:00,4068.10009765625,367.5899963378906,4042.394923868128
2026-07-21 05:38:00-04:00,4068.0,367.5899963378906,4042.344875040003
2026-07-21 05:39:00-04:00,4067.0,367.5899963378906,4041.844875040003
2026-07-21 05:40:00-04:00,4066.699951171875,367.5899963378906,4041.6948506259405
2026-07-21 05:41:00-04:00,4066.0,367.5899963378906,4041.344875040003
2026-07-21 05:42:00-04:00,4065.800048828125,367.5899963378906,4041.2448994540655
