timestamp,GC=F,GLD,consensus_price,target,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,rolling_mean_5,rolling_std_5,returns
2026-07-21 00:20:00-04:00,4051.39990234375,367.5899963378906,4034.044826211878,4033.344875040003,4032.794826211878,4033.094875040003,4033.544826211878,4033.844875040003,4033.644923868128,4033.694850625941,4033.7448994540655,4033.794826211878,4033.544826211878,4033.694850625941,4033.4648457431276,0.5179288028826795,0.0003099587392534353
2026-07-21 00:21:00-04:00,4050.0,367.5899963378906,4033.344875040003,4032.9948994540655,4034.044826211878,4032.794826211878,4033.094875040003,4033.544826211878,4033.844875040003,4033.644923868128,4033.694850625941,4033.7448994540655,4033.794826211878,4033.544826211878,4033.3648457431277,0.4724858946431601,-0.00017351100496632021
2026-07-21 00:22:00-04:00,4049.300048828125,367.5899963378906,4032.9948994540655,4033.2448994540655,4033.344875040003,4034.044826211878,4032.794826211878,4033.094875040003,4033.544826211878,4033.844875040003,4033.644923868128,4033.694850625941,4033.7448994540655,4033.794826211878,4033.254860391565,0.48398220070966996,-8.677055812988943e-05
2026-07-21 00:23:00-04:00,4049.800048828125,367.5899963378906,4033.2448994540655,4033.144923868128,4032.9948994540655,4033.344875040003,4034.044826211878,4032.794826211878,4033.094875040003,4033.544826211878,4033.844875040003,4033.644923868128,4033.694850625941,4033.7448994540655,4033.284865274378,0.4761715880366547,6.198867249596063e-05
2026-07-21 00:24:00-04:00,4049.60009765625,367.5899963378906,4033.144923868128,4032.844875040003,4033.2448994540655,4032.9948994540655,4033.344875040003,4034.044826211878,4032.794826211878,4033.094875040003,4033.544826211878,4033.844875040003,4033.644923868128,4033.694850625941,4033.354884805628,0.40678285535359954,-2.478787884940825e-05
2026-07-21 00:25:00-04:00,4049.0,367.5899963378906,4032.844875040003,4032.794826211878,4033.144923868128,4033.2448994540655,4032.9948994540655,4033.344875040003,4034.044826211878,4032.794826211878,4033.094875040003,4033.544826211878,4033.844875040003,4033.644923868128,4033.114894571253,0.1987482198890802,-7.439574669121374e-05
2026-07-21 00:26:00-04:00,4048.89990234375,367.5899963378906,4032.794826211878,4032.594875040003,4032.844875040003,4033.144923868128,4033.2448994540655,4032.9948994540655,4033.344875040003,4034.044826211878,4032.794826211878,4033.094875040003,4033.544826211878,4033.844875040003,4033.0048848056276,0.19173250613715312,-1.2410303315890658e-05
2026-07-21 00:27:00-04:00,4048.5,367.5899963378906,4032.594875040003,4033.144923868128,4032.794826211878,4032.844875040003,4033.144923868128,4033.2448994540655,4032.9948994540655,4033.344875040003,4034.044826211878,4032.794826211878,4033.094875040003,4033.544826211878,4032.9248799228153,0.26601212845060707,-4.958129051724214e-05
2026-07-21 00:28:00-04:00,4049.60009765625,367.5899963378906,4033.144923868128,4033.094875040003,4032.594875040003,4032.794826211878,4032.844875040003,4033.144923868128,4033.2448994540655,4032.9948994540655,4033.344875040003,4034.044826211878,4032.794826211878,4033.094875040003,4032.9048848056277,0.23825281942805696,0.00013640071595832914
2026-07-21 00:29:00-04:00,4049.5,367.5899963378906,4033.094875040003,4033.444850625941,4033.144923868128,4032.594875040003,4032.794826211878,4032.844875040003,4033.144923868128,4033.2448994540655,4032.9948994540655,4033.344875040003,4034.044826211878,4032.794826211878,4032.8948750400027,0.22640350287392516,-1.2409380042099905e-05
2026-07-21 00:30:00-04:00,4050.199951171875,367.5899963378906,4033.444850625941,4033.344875040003,4033.094875040003,4033.144923868128,4032.594875040003,4032.794826211878,4032.844875040003,4033.144923868128,4033.2448994540655,4032.9948994540655,4033.344875040003,4034.044826211878,4033.01487015719,0.32901868823736735,8.6775936788408e-05
2026-07-21 00:31:00-04:00,4050.0,367.5899963378906,4033.344875040003,4033.394923868128,4033.444850625941,4033.094875040003,4033.144923868128,4032.594875040003,4032.794826211878,4032.844875040003,4033.144923868128,4033.2448994540655,4032.9948994540655,4033.344875040003,4033.124879922815,0.3290084843072975,-2.4786650032471158e-05
2026-07-21 00:32:00-04:00,4050.10009765625,367.5899963378906,4033.394923868128,4033.594875040003,4033.344875040003,4033.444850625941,4033.094875040003,4033.144923868128,4032.594875040003,4032.794826211878,4032.844875040003,4033.144923868128,4033.2448994540655,4032.9948994540655,4033.28488968844,0.15571549545779567,1.2408764852978038e-05
2026-07-21 00:33:00-04:00,4050.5,367.5899963378906,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.444850625941,4033.094875040003,4033.144923868128,4032.594875040003,4032.794826211878,4032.844875040003,4033.144923868128,4033.2448994540655,4033.374879922815,0.1823448230796866,4.957391370030706e-05
2026-07-21 00:34:00-04:00,4050.5,367.5899963378906,4033.594875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.444850625941,4033.094875040003,4033.144923868128,4032.594875040003,4032.794826211878,4032.844875040003,4033.144923868128,4033.4748799228155,0.11510175411708219,0.0
2026-07-21 00:35:00-04:00,4050.5,367.5899963378906,4033.594875040003,4033.344875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.444850625941,4033.094875040003,4033.144923868128,4032.594875040003,4032.794826211878,4032.844875040003,4033.5048848056276,0.12448821201062892,0.0
2026-07-21 00:36:00-04:00,4050.0,367.5899963378906,4033.344875040003,4034.044826211878,4033.594875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.444850625941,4033.094875040003,4033.144923868128,4032.594875040003,4032.794826211878,4033.5048848056276,0.12448821201062892,-6.197945201358301e-05
2026-07-21 00:37:00-04:00,4051.39990234375,367.5899963378906,4034.044826211878,4033.7448994540655,4033.344875040003,4033.594875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.444850625941,4033.094875040003,4033.144923868128,4032.594875040003,4033.6348652743777,0.25345609227404037,0.00017354111625977886
2026-07-21 00:38:00-04:00,4050.800048828125,367.5899963378906,4033.7448994540655,4033.794826211878,4034.044826211878,4033.344875040003,4033.594875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.444850625941,4033.094875040003,4033.144923868128,4033.6648701571903,0.2564014429242213,-7.434889068747008e-05
2026-07-21 00:39:00-04:00,4050.89990234375,367.5899963378906,4033.794826211878,4033.7448994540655,4033.7448994540655,4034.044826211878,4033.344875040003,4033.594875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.444850625941,4033.094875040003,4033.7048603915655,0.25834084328049944,1.237727200331662e-05
2026-07-21 00:40:00-04:00,4050.800048828125,367.5899963378906,4033.7448994540655,4033.294826211878,4033.794826211878,4033.7448994540655,4034.044826211878,4033.344875040003,4033.594875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.444850625941,4033.7348652743776,0.25098050184830595,-1.2377118808304388e-05
2026-07-21 00:41:00-04:00,4049.89990234375,367.5899963378906,4033.294826211878,4034.4948994540655,4033.7448994540655,4033.794826211878,4033.7448994540655,4034.044826211878,4033.344875040003,4033.594875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.344875040003,4033.7248555087526,0.27065008119839395,-0.00011157702170216943
2026-07-21 00:42:00-04:00,4052.300048828125,367.5899963378906,4034.4948994540655,4034.294826211878,4033.294826211878,4033.7448994540655,4033.794826211878,4033.7448994540655,4034.044826211878,4033.344875040003,4033.594875040003,4033.594875040003,4033.594875040003,4033.394923868128,4033.8148701571904,0.43101018201383673,0.0002975416610728754
2026-07-21 00:43:00-04:00,4051.89990234375,367.5899963378906,4034.294826211878,4034.294826211878,4034.4948994540655,4033.294826211878,4033.7448994540655,4033.794826211878,4033.7448994540655,4034.044826211878,4033.344875040003,4033.594875040003,4033.594875040003,4033.594875040003,4033.924855508753,0.476460159756879,-4.959065438758792e-05
2026-07-21 00:44:00-04:00,4051.89990234375,367.5899963378906,4034.294826211878,4033.644923868128,4034.294826211878,4034.4948994540655,4033.294826211878,4033.7448994540655,4033.794826211878,4033.7448994540655,4034.044826211878,4033.344875040003,4033.594875040003,4033.594875040003,4034.024855508753,0.49447645001235363,0.0
2026-07-21 00:45:00-04:00,4050.60009765625,367.5899963378906,4033.644923868128,4033.794826211878,4034.294826211878,4034.294826211878,4034.4948994540655,4033.294826211878,4033.7448994540655,4033.794826211878,4033.7448994540655,4034.044826211878,4033.344875040003,4033.594875040003,4034.004860391565,0.5103923671800276,-0.00016109440974110267
2026-07-21 00:46:00-04:00,4050.89990234375,367.5899963378906,4033.794826211878,4034.4948994540655,4033.644923868128,4034.294826211878,4034.294826211878,4034.4948994540655,4033.294826211878,4033.7448994540655,4033.794826211878,4033.7448994540655,4034.044826211878,4033.344875040003,4034.104860391565,0.36468044032238084,3.7162999366291416e-05
2026-07-21 00:47:00-04:00,4052.300048828125,367.5899963378906,4034.4948994540655,4034.194850625941,4033.794826211878,4033.644923868128,4034.294826211878,4034.294826211878,4034.4948994540655,4033.294826211878,4033.7448994540655,4033.794826211878,4033.7448994540655,4034.044826211878,4034.104860391565,0.36468044032238084,0.00017355202045443718
2026-07-21 00:48:00-04:00,4051.699951171875,367.5899963378906,4034.194850625941,4033.844875040003,4034.4948994540655,4033.794826211878,4033.644923868128,4034.294826211878,4034.294826211878,4034.4948994540655,4033.294826211878,4033.7448994540655,4033.794826211878,4033.7448994540655,4034.0848652743784,0.3542525582314804,-7.437085325479043e-05
2026-07-21 00:49:00-04:00,4051.0,367.5899963378906,4033.844875040003,4033.7448994540655,4034.194850625941,4034.4948994540655,4033.794826211878,4033.644923868128,4034.294826211878,4034.294826211878,4034.4948994540655,4033.294826211878,4033.7448994540655,4033.794826211878,4033.9948750400026,0.34460122096394336,-8.675227620291714e-05
2026-07-21 00:50:00-04:00,4050.800048828125,367.5899963378906,4033.7448994540655,4033.594875040003,4033.844875040003,4034.194850625941,4034.4948994540655,4033.794826211878,4033.644923868128,4034.294826211878,4034.294826211878,4034.4948994540655,4033.294826211878,4033.7448994540655,4034.014870157191,0.3213343092757078,-2.4784192013904693e-05
2026-07-21 00:51:00-04:00,4050.5,367.5899963378906,4033.594875040003,4034.2448994540655,4033.7448994540655,4033.844875040003,4034.194850625941,4034.4948994540655,4033.794826211878,4033.644923868128,4034.294826211878,4034.294826211878,4034.4948994540655,4033.294826211878,4033.9748799228155,0.36503541596554334,-3.719234056742682e-05
2026-07-21 00:52:00-04:00,4051.800048828125,367.5899963378906,4034.2448994540655,4034.044826211878,4033.594875040003,4033.7448994540655,4033.844875040003,4034.194850625941,4034.4948994540655,4033.794826211878,4033.644923868128,4034.294826211878,4034.294826211878,4034.4948994540655,4033.924879922816,0.2841626532514529,0.0001611526279163833
2026-07-21 00:53:00-04:00,4051.39990234375,367.5899963378906,4034.044826211878,4034.294826211878,4034.2448994540655,4033.594875040003,4033.7448994540655,4033.844875040003,4034.194850625941,4034.4948994540655,4033.794826211878,4033.644923868128,4034.294826211878,4034.294826211878,4033.8948750400027,0.2549485834253543,-4.959372749402391e-05
2026-07-21 00:54:00-04:00,4051.89990234375,367.5899963378906,4034.294826211878,4034.4948994540655,4034.044826211878,4034.2448994540655,4033.594875040003,4033.7448994540655,4033.844875040003,4034.194850625941,4034.4948994540655,4033.794826211878,4033.644923868128,4034.294826211878,4033.9848652743776,0.30698731620074704,6.197253892059607e-05
2026-07-21 00:55:00-04:00,4052.300048828125,367.5899963378906,4034.4948994540655,4034.7448994540655,4034.294826211878,4034.044826211878,4034.2448994540655,4033.594875040003,4033.7448994540655,4033.844875040003,4034.194850625941,4034.4948994540655,4033.794826211878,4033.644923868128,4034.1348652743777,0.34169288797262976,4.959311374252984e-05
2026-07-21 00:56:00-04:00,4052.800048828125,367.5899963378906,4034.7448994540655,4035.094875040003,4034.4948994540655,4034.294826211878,4034.044826211878,4034.2448994540655,4033.594875040003,4033.7448994540655,4033.844875040003,4034.194850625941,4034.4948994540655,4033.794826211878,4034.36487015719,0.2660155706644604,6.196562549476425e-05
2026-07-21 00:57:00-04:00,4053.5,367.5899963378906,4035.094875040003,4035.194850625941,4034.7448994540655,4034.4948994540655,4034.294826211878,4034.044826211878,4034.2448994540655,4033.594875040003,4033.7448994540655,4033.844875040003,4034.194850625941,4034.4948994540655,4034.534865274378,0.40530223146686195,8.674044943579595e-05
2026-07-21 00:58:00-04:00,4053.699951171875,367.5899963378906,4035.194850625941,4035.4948994540655,4035.094875040003,4034.7448994540655,4034.4948994540655,4034.294826211878,4034.044826211878,4034.2448994540655,4033.594875040003,4033.7448994540655,4033.844875040003,4034.194850625941,4034.76487015719,0.3834092937846458,2.4776514315982823e-05
2026-07-21 00:59:00-04:00,4054.300048828125,367.5899963378906,4035.4948994540655,4035.544826211878,4035.194850625941,4035.094875040003,4034.7448994540655,4034.4948994540655,4034.294826211878,4034.044826211878,4034.2448994540655,4033.594875040003,4033.7448994540655,4033.844875040003,4035.0048848056276,0.3911448110002175,7.435795277088708e-05
2026-07-21 01:00:00-04:00,4054.39990234375,367.5899963378906,4035.544826211878,4035.044826211878,4035.4948994540655,4035.194850625941,4035.094875040003,4034.7448994540655,4034.4948994540655,4034.294826211878,4034.044826211878,4034.2448994540655,4033.594875040003,4033.7448994540655,4035.2148701571905,0.3251766737906844,1.2371904575925186e-05
2026-07-21 01:01:00-04:00,4053.39990234375,367.5899963378906,4035.044826211878,4035.094875040003,4035.544826211878,4035.4948994540655,4035.194850625941,4035.094875040003,4034.7448994540655,4034.4948994540655,4034.294826211878,4034.044826211878,4034.2448994540655,4033.594875040003,4035.274855508753,0.23076543623422588,-0.00012389900782472374
2026-07-21 01:02:00-04:00,4053.5,367.5899963378906,4035.094875040003,4034.9948994540655,4035.044826211878,4035.544826211878,4035.4948994540655,4035.194850625941,4035.094875040003,4034.7448994540655,4034.4948994540655,4034.294826211878,4034.044826211878,4034.2448994540655,4035.274855508753,0.23076543623422588,1.2403537080984961e-05
2026-07-21 01:03:00-04:00,4053.300048828125,367.5899963378906,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.044826211878,4035.544826211878,4035.4948994540655,4035.194850625941,4035.094875040003,4034.7448994540655,4034.4948994540655,4034.294826211878,4034.044826211878,4035.2348652743776,0.2631488472789307,-2.47765143158718e-05
2026-07-21 01:04:00-04:00,4053.300048828125,367.5899963378906,4034.9948994540655,4034.694850625941,4034.9948994540655,4035.094875040003,4035.044826211878,4035.544826211878,4035.4948994540655,4035.194850625941,4035.094875040003,4034.7448994540655,4034.4948994540655,4034.294826211878,4035.1348652743777,0.23289218729332253,0.0
2026-07-21 01:05:00-04:00,4052.699951171875,367.5899963378906,4034.694850625941,4034.2448994540655,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.044826211878,4035.544826211878,4035.4948994540655,4035.194850625941,4035.094875040003,4034.7448994540655,4034.4948994540655,4034.964870157191,0.15653139048920173,-7.436163752405633e-05
2026-07-21 01:06:00-04:00,4051.800048828125,367.5899963378906,4034.2448994540655,4035.294826211878,4034.694850625941,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.044826211878,4035.544826211878,4035.4948994540655,4035.194850625941,4035.094875040003,4034.7448994540655,4034.804884805628,0.3471298690467664,-0.00011152049622931148
2026-07-21 01:07:00-04:00,4053.89990234375,367.5899963378906,4035.294826211878,4035.094875040003,4034.2448994540655,4034.694850625941,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.044826211878,4035.544826211878,4035.4948994540655,4035.194850625941,4035.094875040003,4034.8448750400034,0.396846549448322,0.00026025359986325824
2026-07-21 01:08:00-04:00,4053.5,367.5899963378906,4035.094875040003,4035.844875040003,4035.294826211878,4034.2448994540655,4034.694850625941,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.044826211878,4035.544826211878,4035.4948994540655,4035.194850625941,4034.86487015719,0.4086387117199697,-4.9550573250845e-05
2026-07-21 01:09:00-04:00,4055.0,367.5899963378906,4035.844875040003,4035.4948994540655,4035.094875040003,4035.294826211878,4034.2448994540655,4034.694850625941,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.044826211878,4035.544826211878,4035.4948994540655,4035.0348652743787,0.605589101581551,0.00018586923560071078
2026-07-21 01:10:00-04:00,4054.300048828125,367.5899963378906,4035.4948994540655,4034.894923868128,4035.844875040003,4035.094875040003,4035.294826211878,4034.2448994540655,4034.694850625941,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.044826211878,4035.544826211878,4035.194875040003,0.5989487665214276,-8.67168081959413e-05
2026-07-21 01:11:00-04:00,4053.10009765625,367.5899963378906,4034.894923868128,4035.644923868128,4035.4948994540655,4035.844875040003,4035.094875040003,4035.294826211878,4034.2448994540655,4034.694850625941,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.044826211878,4035.3248799228154,0.3667319332725935,-0.00014867459899869928
2026-07-21 01:12:00-04:00,4054.60009765625,367.5899963378906,4035.644923868128,4036.394923868128,4034.894923868128,4035.4948994540655,4035.844875040003,4035.094875040003,4035.294826211878,4034.2448994540655,4034.694850625941,4034.9948994540655,4034.9948994540655,4035.094875040003,4035.394899454065,0.39210345290996673,0.00018587844644057938
2026-07-21 01:13:00-04:00,4056.10009765625,367.5899963378906,4036.394923868128,4036.4948994540655,4035.644923868128,4034.894923868128,4035.4948994540655,4035.844875040003,4035.094875040003,4035.294826211878,4034.2448994540655,4034.694850625941,4034.9948994540655,4034.9948994540655,4035.65490921969,0.5447451834856704,0.00018584390206477508
2026-07-21 01:14:00-04:00,4056.300048828125,367.5899963378906,4036.4948994540655,4036.2448994540655,4036.394923868128,4035.644923868128,4034.894923868128,4035.4948994540655,4035.844875040003,4035.094875040003,4035.294826211878,4034.2448994540655,4034.694850625941,4034.9948994540655,4035.7849141025026,0.6655786003371914,2.4768534254704377e-05
2026-07-21 01:15:00-04:00,4055.800048828125,367.5899963378906,4036.2448994540655,4035.544826211878,4036.4948994540655,4036.394923868128,4035.644923868128,4034.894923868128,4035.4948994540655,4035.844875040003,4035.094875040003,4035.294826211878,4034.2448994540655,4034.694850625941,4035.9349141025027,0.6683856521971677,-6.19349228049293e-05
2026-07-21 01:16:00-04:00,4054.39990234375,367.5899963378906,4035.544826211878,4035.644923868128,4036.2448994540655,4036.4948994540655,4036.394923868128,4035.644923868128,4034.894923868128,4035.4948994540655,4035.844875040003,4035.094875040003,4035.294826211878,4034.2448994540655,4036.064894571253,0.4396225039132108,-0.0001734466712567384
2026-07-21 01:17:00-04:00,4054.60009765625,367.5899963378906,4035.644923868128,4035.894923868128,4035.544826211878,4036.2448994540655,4036.4948994540655,4036.394923868128,4035.644923868128,4034.894923868128,4035.4948994540655,4035.844875040003,4035.094875040003,4035.294826211878,4036.064894571253,0.4396225039132108,2.4804000589906394e-05
2026-07-21 01:18:00-04:00,4055.10009765625,367.5899963378906,4035.894923868128,4036.094875040003,4035.644923868128,4035.544826211878,4036.2448994540655,4036.4948994540655,4036.394923868128,4035.644923868128,4034.894923868128,4035.4948994540655,4035.844875040003,4035.094875040003,4035.964894571253,0.4009496498664171,6.194796735492503e-05
2026-07-21 01:19:00-04:00,4055.5,367.5899963378906,4036.094875040003,4034.944850625941,4035.894923868128,4035.644923868128,4035.544826211878,4036.2448994540655,4036.4948994540655,4036.394923868128,4035.644923868128,4034.894923868128,4035.4948994540655,4035.844875040003,4035.88488968844,0.29454555122838844,4.9543205570712345e-05
2026-07-21 01:20:00-04:00,4053.199951171875,367.5899963378906,4034.944850625941,4035.394923868128,4036.094875040003,4035.894923868128,4035.644923868128,4035.544826211878,4036.2448994540655,4036.4948994540655,4036.394923868128,4035.644923868128,4034.894923868128,4035.4948994540655,4035.624879922815,0.43676920208781583,-0.0002849349308348126
2026-07-21 01:21:00-04:00,4054.10009765625,367.5899963378906,4035.394923868128,4035.344875040003,4034.944850625941,4036.094875040003,4035.894923868128,4035.644923868128,4035.544826211878,4036.2448994540655,4036.4948994540655,4036.394923868128,4035.644923868128,4034.894923868128,4035.5948994540654,0.44862188742017833,0.00011154383984135485
2026-07-21 01:22:00-04:00,4054.0,367.5899963378906,4035.344875040003,4035.294826211878,4035.394923868128,4034.944850625941,4036.094875040003,4035.894923868128,4035.644923868128,4035.544826211878,4036.2448994540655,4036.4948994540655,4036.394923868128,4035.644923868128,4035.53488968844,0.4601766772834403,-1.2402460990657005e-05
2026-07-21 01:23:00-04:00,4053.89990234375,367.5899963378906,4035.294826211878,4036.344875040003,4035.344875040003,4035.394923868128,4034.944850625941,4036.094875040003,4035.894923868128,4035.644923868128,4035.544826211878,4036.2448994540655,4036.4948994540655,4036.394923868128,4035.4148701571903,0.41923523232498155,-1.2402614813611379e-05
2026-07-21 01:24:00-04:00,4056.0,367.5899963378906,4036.344875040003,4038.194850625941,4035.294826211878,4035.344875040003,4035.394923868128,4034.944850625941,4036.094875040003,4035.894923868128,4035.644923868128,4035.544826211878,4036.2448994540655,4036.4948994540655,4035.4648701571905,0.5227416095685363,0.00026021613620508255
2026-07-21 01:25:00-04:00,4059.699951171875,367.5899963378906,4038.194850625941,4038.344875040003,4036.344875040003,4035.294826211878,4035.344875040003,4035.394923868128,4034.944850625941,4036.094875040003,4035.894923868128,4035.644923868128,4035.544826211878,4036.2448994540655,4036.11487015719,1.2412602676696318,0.0004583294151543349
2026-07-21 01:26:00-04:00,4060.0,367.5899963378906,4038.344875040003,4037.7448994540655,4038.194850625941,4036.344875040003,4035.294826211878,4035.344875040003,4035.394923868128,4034.944850625941,4036.094875040003,4035.894923868128,4035.644923868128,4035.544826211878,4036.704860391566,1.4897201870929722,3.715135589321683e-05
2026-07-21 01:27:00-04:00,4058.800048828125,367.5899963378906,4037.7448994540655,4037.694850625941,4038.344875040003,4038.194850625941,4036.344875040003,4035.294826211878,4035.344875040003,4035.394923868128,4034.944850625941,4036.094875040003,4035.894923868128,4035.644923868128,4037.184865274378,1.3188216900679797,-0.0001485696750779253
2026-07-21 01:28:00-04:00,4058.699951171875,367.5899963378906,4037.694850625941,4037.794826211878,4037.7448994540655,4038.344875040003,4038.194850625941,4036.344875040003,4035.294826211878,4035.344875040003,4035.394923868128,4034.944850625941,4036.094875040003,4035.894923868128,4037.664870157191,0.7894581312823652,-1.2395242733442835e-05
2026-07-21 01:29:00-04:00,4058.89990234375,367.5899963378906,4037.794826211878,4039.394923868128,4037.694850625941,4037.7448994540655,4038.344875040003,4038.194850625941,4036.344875040003,4035.294826211878,4035.344875040003,4035.394923868128,4034.944850625941,4036.094875040003,4037.9548603915655,0.2945362247585436,2.4760560080938632e-05
2026-07-21 01:30:00-04:00,4062.10009765625,367.5899963378906,4039.394923868128,4039.2448994540655,4037.794826211878,4037.694850625941,4037.7448994540655,4038.344875040003,4038.194850625941,4036.344875040003,4035.294826211878,4035.344875040003,4035.394923868128,4034.944850625941,4038.194875040003,0.7202705563525028,0.0003962800798749111
2026-07-21 01:31:00-04:00,4061.800048828125,367.5899963378906,4039.2448994540655,4039.444850625941,4039.394923868128,4037.794826211878,4037.694850625941,4037.7448994540655,4038.344875040003,4038.194850625941,4036.344875040003,4035.294826211878,4035.344875040003,4035.394923868128,4038.374879922815,0.865043521786786,-3.7140318510542336e-05
2026-07-21 01:32:00-04:00,4062.199951171875,367.5899963378906,4039.444850625941,4040.294826211878,4039.2448994540655,4039.394923868128,4037.794826211878,4037.694850625941,4037.7448994540655,4038.344875040003,4038.194850625941,4036.344875040003,4035.294826211878,4035.344875040003,4038.7148701571905,0.8892688422988448,4.950211657206438e-05
2026-07-21 01:33:00-04:00,4063.89990234375,367.5899963378906,4040.294826211878,4040.644923868128,4039.444850625941,4039.2448994540655,4039.394923868128,4037.794826211878,4037.694850625941,4037.7448994540655,4038.344875040003,4038.194850625941,4036.344875040003,4035.294826211878,4039.2348652743785,0.9037481641282011,0.00021041891085737952
2026-07-21 01:34:00-04:00,4064.60009765625,367.5899963378906,4040.644923868128,4041.094875040003,4040.294826211878,4039.444850625941,4039.2448994540655,4039.394923868128,4037.794826211878,4037.694850625941,4037.7448994540655,4038.344875040003,4038.194850625941,4036.344875040003,4039.804884805628,0.6238959013566364,8.665151215669908e-05
2026-07-21 01:35:00-04:00,4065.5,367.5899963378906,4041.094875040003,4041.594875040003,4040.644923868128,4040.294826211878,4039.444850625941,4039.2448994540655,4039.394923868128,4037.794826211878,4037.694850625941,4037.7448994540655,4038.344875040003,4038.194850625941,4040.1448750400036,0.786610516723302,0.00011135627612746113
